cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
20180226,101,서북권,111181,은평구,63,0.013,0.07,1.1,0.006,worse
20180226,104,동남권,111274,강동구,73,0.006999999999999999,0.062,0.8,0.006,worse
20180226,104,동남권,111273,송파구,70,0.009000000000000001,0.056,1.1,0.006,worse
20180226,104,동남권,111261,강남구,58,0.006999999999999999,0.059,0.7,0.008,worse
20180226,103,서남권,111301,양천구,61,0.01,0.042,0.8,0.006999999999999999,worse
20180226,103,서남권,111281,금천구,58,0.013,0.053,0.7,0.006999999999999999,worse
20180226,103,서남권,111251,관악구,58,0.013,0.055,0.7,0.006999999999999999,worse
20180226,103,서남권,111241,동작구,61,0.014,0.052000000000000005,0.7,0.006999999999999999,worse
20180226,103,서남권,111231,영등포구,70,0.01,0.05,0.6,0.009000000000000001,worse
20180226,103,서남권,111212,강서구,70,0.01,0.064,0.8,0.006999999999999999,worse
20180226,100,도심권,111131,용산구,39,0.002,0.05,0.6,0.004,bad
20180226,100,도심권,111121,중구,55,0.009000000000000001,0.061,0.9,0.006999999999999999,worse
20180226,100,도심권,111123,종로구,55,0.011,0.06,0.9,0.009000000000000001,bad
20180226,102,동북권,111311,노원구,62,0.011,0.056,0.8,0.008,worse
20180226,102,동북권,111291,강북구,56,0.014,0.052000000000000005,0.7,0.005,bad
20180226,102,동북권,111171,도봉구,64,0.014,0.052000000000000005,0.8,0.006999999999999999,worse
20180226,102,동북권,111161,성북구,63,0.008,0.059,0.8,0.006999999999999999,worse
20180226,102,동북권,111152,동대문구,60,0.006999999999999999,0.063,0.7,0.009000000000000001,worse
20180226,102,동북권,111151,중랑구,59,0.009000000000000001,0.055,0.8,0.006999999999999999,worse
20180226,102,동북권,111142,성동구,64,0.008,0.051,0.6,0.006999999999999999,worse
20180226,102,동북권,111141,광진구,63,0.01,0.06,0.9,0.005,worse
20180226,101,서북권,111201,마포구,64,0.013,0.057,0.9,0.006,worse
20180226,101,서북권,111191,서대문구,69,0.01,0.058,0.6,0.005,bad
20180227,102,동북권,111311,노원구,99,0.003,0.08,1.3,0.012,serious
20180227,104,동남권,111274,강동구,110,0.003,0.073,1.1,0.006999999999999999,serious
20180227,104,동남권,111273,송파구,104,0.003,0.073,1.4,0.009000000000000001,serious
20180227,104,동남권,111261,강남구,96,0.002,0.078,1.1,0.01,serious
20180227,103,서남권,111301,양천구,90,0.004,0.085,1.1,0.009000000000000001,serious
20180227,103,서남권,111281,금천구,79,0.004,0.069,0.9,0.009000000000000001,serious
20180227,103,서남권,111251,관악구,77,0.004,0.075,1.0,0.008,serious
20180227,103,서남권,111241,동작구,83,0.005,0.07400000000000001,1.0,0.009000000000000001,serious
20180227,103,서남권,111231,영등포구,113,0.006,0.068,0.7,0.011,serious
20180227,103,서남권,111212,강서구,100,0.005,0.08,1.1,0.008,serious
20180227,102,동북권,111291,강북구,95,0.003,0.086,1.1,0.009000000000000001,serious
20180227,102,동북권,111171,도봉구,107,0.004,0.081,1.3,0.011,serious
20180227,102,동북권,111161,성북구,102,0.003,0.077,1.4,0.01,serious
20180227,102,동북권,111152,동대문구,97,0.003,0.086,0.9,0.011,serious
20180227,102,동북권,111151,중랑구,96,0.003,0.077,1.2,0.009000000000000001,serious
20180227,102,동북권,111142,성동구,101,0.002,0.067,1.0,0.009000000000000001,serious
20180227,102,동북권,111141,광진구,101,0.004,0.077,1.3,0.006999999999999999,serious
20180227,101,서북권,111201,마포구,96,0.006,0.077,1.3,0.006999999999999999,serious
20180227,101,서북권,111191,서대문구,102,0.004,0.077,0.9,0.006999999999999999,serious
20180227,101,서북권,111181,은평구,91,0.005,0.087,1.4,0.008,serious
20180227,100,도심권,111123,종로구,82,0.003,0.081,1.4,0.011,serious
20180227,100,도심권,111121,중구,81,0.003,0.077,1.2,0.009000000000000001,serious
20180228,100,도심권,111121,중구,65,0.01,0.05,0.8,0.005,worse
20180228,104,동남권,111274,강동구,71,0.016,0.035,0.6,0.005,worse
20180228,104,동남권,111273,송파구,62,0.013,0.042,0.9,0.005,bad
20180228,104,동남권,111261,강남구,63,0.009000000000000001,0.041,0.6,0.006,worse
20180228,103,서남권,111301,양천구,64,0.011,0.05,0.8,0.004,serious
20180228,103,서남권,111281,금천구,64,0.012,0.046,0.7,0.005,worse
20180228,103,서남권,111251,관악구,66,0.009000000000000001,0.047,0.7,0.004,worse
20180228,103,서남권,111241,동작구,69,0.009000000000000001,0.052000000000000005,0.8,0.005,serious
20180228,103,서남권,111231,영등포구,75,0.011,0.04,0.5,0.006,worse
20180228,103,서남권,111212,강서구,68,0.012,0.049,0.7,0.004,worse
20180228,102,동북권,111311,노원구,76,0.014,0.045,0.8,0.006999999999999999,worse
20180228,102,동북권,111291,강북구,72,0.015,0.046,0.8,0.005,worse
20180228,102,동북권,111171,도봉구,90,0.014,0.047,0.8,0.006,worse
20180228,102,동북권,111161,성북구,81,0.009000000000000001,0.047,0.9,0.006,serious
20180228,102,동북권,111152,동대문구,77,0.006,0.052000000000000005,0.7,0.006999999999999999,serious
20180228,102,동북권,111151,중랑구,65,0.012,0.041,0.8,0.006,worse
20180228,102,동북권,111142,성동구,76,0.01,0.036000000000000004,0.6,0.006,worse
20180228,102,동북권,111141,광진구,67,0.02,0.037000000000000005,0.8,0.003,worse
20180228,101,서북권,111201,마포구,74,0.019,0.037000000000000005,0.7,0.004,serious
20180228,101,서북권,111191,서대문구,72,0.028,0.026,0.3,0.003,bad
20180228,101,서북권,111181,은평구,64,0.023,0.038,1.1,0.004,worse
20180228,100,도심권,111123,종로구,67,0.011,0.051,1.0,0.006999999999999999,worse
20180301,101,서북권,111191,서대문구,44,0.037000000000000005,0.015,0.2,0.002,bad
20180301,104,동남권,111274,강동구,43,0.033,0.017,0.5,0.004,bad
20180301,104,동남권,111273,송파구,44,0.036000000000000004,0.017,0.6,0.004,bad
20180301,104,동남권,111261,강남구,36,0.023,0.019,0.5,0.005,bad
20180301,103,서남권,111301,양천구,38,0.034,0.021,0.5,0.003,bad
20180301,103,서남권,111281,금천구,41,0.034,0.02,0.5,0.004,bad
20180301,103,서남권,111251,관악구,40,0.033,0.021,0.5,0.003,bad
20180301,103,서남권,111241,동작구,44,0.033,0.021,0.5,0.003,bad
20180301,103,서남권,111231,영등포구,50,0.025,0.018000000000000002,0.5,0.004,worse
20180301,103,서남권,111212,강서구,39,0.038,0.017,0.5,0.003,bad
20180301,102,동북권,111311,노원구,41,0.041,0.015,0.5,0.005,bad
20180301,102,동북권,111291,강북구,37,0.043,0.014,0.5,0.003,bad
20180301,102,동북권,111171,도봉구,44,0.042,0.012,0.4,0.005,bad
20180301,102,동북권,111161,성북구,47,0.032,0.018000000000000002,0.6,0.004,bad
20180301,102,동북권,111152,동대문구,37,0.023,0.017,0.6,0.005,bad
20180301,102,동북권,111151,중랑구,34,0.031,0.019,0.6,0.006,bad
20180301,102,동북권,111142,성동구,43,0.027000000000000003,0.017,0.5,0.005,worse
20180301,102,동북권,111141,광진구,39,0.034,0.019,0.6,0.002,bad
20180301,101,서북권,111201,마포구,44,0.041,0.016,0.6,0.002,bad
20180301,101,서북권,111181,은평구,45,0.042,0.025,0.9,0.003,bad
20180301,100,도심권,111123,종로구,35,0.036000000000000004,0.019,0.6,0.005,bad
20180301,100,도심권,111121,중구,34,0.036000000000000004,0.017,0.5,0.003,bad
20180302,100,도심권,111123,종로구,58,0.02,0.04,0.6,0.006999999999999999,bad
20180302,104,동남권,111274,강동구,78,0.018000000000000002,0.041,0.6,0.005,worse
20180302,104,동남권,111273,송파구,76,0.02,0.036000000000000004,0.8,0.005,worse
20180302,104,동남권,111261,강남구,62,0.014,0.039,0.5,0.006,bad
20180302,103,서남권,111301,양천구,64,0.02,0.039,0.5,0.005,bad
20180302,103,서남권,111281,금천구,65,0.021,0.037000000000000005,0.5,0.005,bad
20180302,103,서남권,111251,관악구,59,0.02,0.038,0.5,0.004,bad
20180302,103,서남권,111241,동작구,66,0.022,0.035,0.5,0.004,bad
20180302,103,서남권,111231,영등포구,88,0.015,0.035,0.5,0.006,worse
20180302,103,서남권,111212,강서구,74,0.022,0.035,0.4,0.004,bad
20180302,102,동북권,111311,노원구,69,0.02,0.04,0.6,0.006999999999999999,bad
20180302,102,동북권,111291,강북구,66,0.023,0.036000000000000004,0.5,0.004,bad
20180302,102,동북권,111171,도봉구,78,0.021,0.036000000000000004,0.6,0.006,worse
20180302,102,동북권,111161,성북구,72,0.018000000000000002,0.04,0.6,0.005,bad
20180302,102,동북권,111152,동대문구,63,0.014,0.041,0.6,0.006999999999999999,bad
20180302,102,동북권,111151,중랑구,60,0.017,0.039,0.6,0.006,bad
20180302,102,동북권,111142,성동구,73,0.016,0.034,0.4,0.005,bad
20180302,102,동북권,111141,광진구,62,0.02,0.039,0.6,0.003,bad
20180302,101,서북권,111201,마포구,66,0.026,0.033,0.5,0.004,bad
20180302,100,도심권,111121,중구,57,0.021,0.035,0.5,0.004,bad
20180302,101,서북권,111191,서대문구,69,0.02,0.036000000000000004,0.3,0.004,bad
20180302,101,서북권,111181,은평구,78,0.024,0.06,0.7,0.004,worse
20180303,100,도심권,111121,중구,50,0.013,0.048,0.6,0.006,bad
20180303,104,동남권,111274,강동구,72,0.014,0.048,0.6,0.005,bad
20180303,104,동남권,111273,송파구,66,0.016,0.043,0.8,0.006,bad
20180303,104,동남권,111261,강남구,56,0.009000000000000001,0.05,0.6,0.006999999999999999,bad
20180303,103,서남권,111301,양천구,52,0.012,0.055,0.7,0.005,bad
20180303,103,서남권,111281,금천구,50,0.014,0.051,0.7,0.006,bad
20180303,103,서남권,111251,관악구,54,0.013,0.052000000000000005,0.7,0.006,bad
20180303,103,서남권,111241,동작구,56,0.015,0.05,0.6,0.006,bad
20180303,103,서남권,111231,영등포구,69,0.012,0.044,0.5,0.006999999999999999,bad
20180303,103,서남권,111212,강서구,57,0.015,0.051,0.7,0.005,bad
20180303,102,동북권,111311,노원구,57,0.016,0.047,0.7,0.008,bad
20180303,102,동북권,111291,강북구,49,0.021,0.044,0.6,0.006,normal
20180303,102,동북권,111171,도봉구,64,0.021,0.04,0.6,0.006,bad
20180303,102,동북권,111161,성북구,63,0.013,0.045,0.6,0.006,bad
20180303,102,동북권,111152,동대문구,54,0.01,0.049,0.6,0.006999999999999999,bad
20180303,102,동북권,111151,중랑구,53,0.013,0.044,0.6,0.006999999999999999,bad
20180303,102,동북권,111142,성동구,65,0.01,0.043,0.6,0.006999999999999999,bad
20180303,102,동북권,111141,광진구,57,0.014,0.047,0.7,0.004,bad
20180303,101,서북권,111201,마포구,58,0.017,0.046,0.7,0.005,bad
20180303,101,서북권,111191,서대문구,57,0.016,0.047,0.4,0.004,bad
20180303,101,서북권,111181,은평구,55,0.021,0.071,0.4,0.005,bad
20180303,100,도심권,111123,종로구,52,0.014,0.05,0.8,0.008,bad
20180304,100,도심권,111121,중구,26,0.015,0.039,0.6,0.005,good
20180304,104,동남권,111274,강동구,32,0.014,0.032,0.6,0.004,good
20180304,104,동남권,111273,송파구,25,0.013,0.033,0.9,0.004,good
20180304,104,동남권,111261,강남구,29,0.005,0.041,0.6,0.006,bad
20180304,103,서남권,111301,양천구,35,0.011,0.042,0.6,0.004,bad
20180304,103,서남권,111281,금천구,31,0.014,0.034,0.5,0.004,normal
20180304,103,서남권,111251,관악구,36,0.01,0.039,0.6,0.004,bad
20180304,103,서남권,111241,동작구,34,0.008,0.046,0.6,0.004,normal
20180304,103,서남권,111231,영등포구,33,0.011,0.037000000000000005,0.5,0.005,normal
20180304,103,서남권,111212,강서구,31,0.01,0.041,0.6,0.004,bad
20180304,102,동북권,111311,노원구,29,0.016,0.037000000000000005,0.6,0.006999999999999999,good
20180304,102,동북권,111291,강북구,22,0.018000000000000002,0.038,0.5,0.005,good
20180304,102,동북권,111171,도봉구,31,0.017,0.035,0.6,0.004,good
20180304,102,동북권,111161,성북구,30,0.011,0.036000000000000004,0.7,0.005,normal
20180304,102,동북권,111152,동대문구,31,0.006,0.042,0.6,0.006,bad
20180304,102,동북권,111151,중랑구,26,0.009000000000000001,0.035,0.7,0.006,normal
20180304,102,동북권,111142,성동구,30,0.006,0.031,0.7,0.006,good
20180304,102,동북권,111141,광진구,37,0.012,0.039,0.9,0.002,normal
20180304,101,서북권,111201,마포구,38,0.018000000000000002,0.031,0.6,0.003,bad
20180304,101,서북권,111191,서대문구,28,0.02,0.026,0.3,0.003,normal
20180304,101,서북권,111181,은평구,27,0.021,0.045,0.5,0.003,good
20180304,100,도심권,111123,종로구,28,0.014,0.038,0.7,0.006,good
20180305,102,동북권,111291,강북구,7,0.037000000000000005,0.016,0.3,0.003,good
20180305,104,동남권,111274,강동구,8,0.036000000000000004,0.01,0.3,0.004,good
20180305,104,동남권,111273,송파구,9,0.036000000000000004,0.012,0.4,0.004,good
20180305,104,동남권,111261,강남구,6,0.023,0.017,0.3,0.005,better
20180305,103,서남권,111301,양천구,8,0.029,0.023,0.4,0.003,better
20180305,103,서남권,111281,금천구,8,0.035,0.017,0.3,0.003,good
20180305,103,서남권,111251,관악구,10,0.031,0.019,0.3,0.003,good
20180305,103,서남권,111241,동작구,9,0.034,0.018000000000000002,0.3,0.003,good
20180305,103,서남권,111231,영등포구,9,0.024,0.02,0.5,0.004,better
20180305,103,서남권,111212,강서구,8,0.03,0.022,0.4,0.002,good
20180305,102,동북권,111311,노원구,10,0.036000000000000004,0.015,0.4,0.005,good
20180305,102,동북권,111171,도봉구,9,0.038,0.014,0.3,0.005,good
20180305,102,동북권,111161,성북구,11,0.027000000000000003,0.021,0.5,0.003,better
20180305,102,동북권,111152,동대문구,6,0.02,0.02,0.5,0.005,better
20180305,102,동북권,111151,중랑구,7,0.031,0.015,0.4,0.005,good
20180305,102,동북권,111142,성동구,11,0.029,0.013,0.4,0.004,better
20180305,102,동북권,111141,광진구,8,0.031,0.014,0.3,0.003,good
20180305,101,서북권,111201,마포구,10,0.039,0.014,0.4,0.002,good
20180305,101,서북권,111191,서대문구,6,0.039,0.01,0.1,0.002,good
20180305,101,서북권,111181,은평구,10,0.039,0.026,0.3,0.003,good
20180305,100,도심권,111123,종로구,8,0.033,0.021,0.5,0.005,good
20180305,100,도심권,111121,중구,8,0.03,0.022,0.4,0.003,good
20180306,102,동북권,111311,노원구,33,0.023,0.026,0.5,0.005,good
20180306,104,동남권,111274,강동구,34,0.019,0.033,0.5,0.004,normal
20180306,104,동남권,111273,송파구,35,0.019,0.03,0.6,0.004,good
20180306,104,동남권,111262,서초구,35,0.019,0.033,0.4,0.002,good
20180306,104,동남권,111261,강남구,26,0.014,0.033,0.4,0.005,good
20180306,103,서남권,111301,양천구,29,0.016,0.04,0.5,0.003,good
20180306,103,서남권,111281,금천구,28,0.017,0.037000000000000005,0.5,0.004,good
20180306,103,서남권,111251,관악구,31,0.017,0.038,0.5,0.003,good
20180306,103,서남권,111241,동작구,32,0.018000000000000002,0.036000000000000004,0.5,0.003,good
20180306,103,서남권,111231,영등포구,39,0.015,0.035,0.5,0.005,normal
20180306,103,서남권,111221,구로구,42,0.031,0.029,0.3,0.004,normal
20180306,103,서남권,111212,강서구,31,0.019,0.035,0.5,0.003,good
20180306,102,동북권,111291,강북구,24,0.028,0.02,0.4,0.003,better
20180306,102,동북권,111171,도봉구,34,0.025,0.026,0.5,0.005,good
20180306,102,동북권,111161,성북구,31,0.016,0.035,0.6,0.004,good
20180306,102,동북권,111152,동대문구,26,0.015,0.034,0.6,0.005,good
20180306,102,동북권,111151,중랑구,24,0.018000000000000002,0.029,0.6,0.005,better
20180306,102,동북권,111142,성동구,33,0.016,0.03,0.5,0.005,good
20180306,102,동북권,111141,광진구,30,0.017,0.034,0.6,0.005,good
20180306,101,서북권,111201,마포구,32,0.021,0.033,0.6,0.003,normal
20180306,101,서북권,111191,서대문구,26,0.022,0.029,0.3,0.003,good
20180306,101,서북권,111181,은평구,28,0.025,0.046,0.4,0.003,good
20180306,100,도심권,111123,종로구,26,0.021,0.034,0.6,0.006,good
20180306,100,도심권,111121,중구,25,0.021,0.03,0.5,0.003,good
20180307,104,동남권,111274,강동구,29,0.027000000000000003,0.02,0.4,0.003,good
20180307,104,동남권,111273,송파구,28,0.031,0.017,0.6,0.004,good
20180307,104,동남권,111262,서초구,31,0.024,0.025,0.3,0.001,good
20180307,104,동남권,111261,강남구,23,0.016,0.027000000000000003,0.3,0.005,better
20180307,103,서남권,111301,양천구,27,0.02,0.034,0.4,0.003,good
20180307,103,서남권,111281,금천구,33,0.023,0.027000000000000003,0.4,0.003,good
20180307,103,서남권,111251,관악구,29,0.023,0.029,0.4,0.003,good
20180307,103,서남권,111241,동작구,30,0.022,0.027000000000000003,0.4,0.003,good
20180307,103,서남권,111231,영등포구,33,0.021,0.028,0.5,0.004,good
20180307,103,서남권,111221,구로구,33,0.031,0.023,0.2,0.003,good
20180307,103,서남권,111212,강서구,29,0.02,0.033,0.4,0.003,good
20180307,100,도심권,111123,종로구,25,0.025,0.029,0.5,0.005,better
20180307,102,동북권,111311,노원구,29,0.031,0.019,0.4,0.004,good
20180307,100,도심권,111121,중구,26,0.021,0.03,0.5,0.003,good
20180307,102,동북권,111291,강북구,24,0.025,0.025,0.4,0.003,better
20180307,102,동북권,111171,도봉구,29,0.029,0.022,0.4,0.005,good
20180307,102,동북권,111161,성북구,30,0.019,0.031,0.6,0.004,good
20180307,102,동북권,111152,동대문구,24,0.015,0.028,0.5,0.005,good
20180307,102,동북권,111151,중랑구,23,0.026,0.019,0.4,0.005,better
20180307,102,동북권,111142,성동구,32,0.02,0.024,0.5,0.005,good
20180307,102,동북권,111141,광진구,25,0.026,0.022,0.4,0.004,better
20180307,101,서북권,111201,마포구,30,0.03,0.023,0.4,0.002,good
20180307,101,서북권,111191,서대문구,24,0.03,0.021,0.1,0.003,good
20180307,101,서북권,111181,은평구,31,0.032,0.036000000000000004,0.3,0.003,good
20180308,100,도심권,111121,중구,26,0.028,0.02,0.5,0.003,normal
20180308,104,동남권,111274,강동구,35,0.024,0.021,0.5,0.003,bad
20180308,104,동남권,111273,송파구,32,0.027000000000000003,0.021,0.6,0.004,normal
20180308,104,동남권,111262,서초구,34,0.024,0.024,0.4,0.001,normal
20180308,104,동남권,111261,강남구,29,0.016,0.027000000000000003,0.5,0.005,normal
20180308,103,서남권,111301,양천구,31,0.026,0.025,0.5,0.003,bad
20180308,103,서남권,111281,금천구,33,0.025,0.023,0.5,0.003,bad
20180308,103,서남권,111251,관악구,31,0.024,0.027000000000000003,0.4,0.003,bad
20180308,103,서남권,111241,동작구,31,0.025,0.024,0.4,0.003,normal
20180308,103,서남권,111231,영등포구,38,0.016,0.025,0.5,0.003,bad
20180308,103,서남권,111221,구로구,41,0.03,0.021,0.3,0.003,bad
20180308,103,서남권,111212,강서구,34,0.028,0.022,0.5,0.002,bad
20180308,102,동북권,111311,노원구,34,0.033,0.015,0.5,0.004,bad
20180308,102,동북권,111291,강북구,28,0.034,0.015,0.4,0.003,normal
20180308,102,동북권,111171,도봉구,30,0.034,0.016,0.5,0.005,bad
