측정일자,권역코드,권역명,측정소코드,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20180116,104,동남권,111273,송파구,104,72,0.004,0.056,1.1,0.007
20180116,104,동남권,111262,서초구,127,90,0.003,0.061,1.2,0.007
20180116,104,동남권,111261,강남구,89,78,0.003,0.066,1.1,0.008
20180116,103,서남권,111301,양천구,112,97,0.003,0.076,1.5,0.007
20180116,103,서남권,111281,금천구,117,92,0.002,0.073,1.3,0.007
20180116,103,서남권,111251,관악구,109,97,0.003,0.079,1.2,0.009
20180116,103,서남권,111241,동작구,117,103,0.004,0.081,1.4,0.007
20180116,103,서남권,111231,영등포구,122,89,0.005,0.062,0.9,0.009
20180116,103,서남권,111221,구로구,133,99,0.003,0.046,0.5,0.01
20180116,103,서남권,111212,강서구,118,96,0.003,0.08,1.4,0.006
20180116,102,동북권,111311,노원구,114,81,0.004,0.07,1.3,0.009
20180116,102,동북권,111171,도봉구,125,85,0.005,0.07,1.2,0.008
20180116,102,동북권,111161,성북구,118,85,0.004,0.066,1.2,0.007
20180116,102,동북권,111152,동대문구,123,75,0.004,0.078,0.9,0.009
20180116,102,동북권,111151,중랑구,115,80,0.005,0.065,1,0.008
20180116,102,동북권,111142,성동구,108,84,0.003,0.059,0.8,0.008
20180116,102,동북권,111141,광진구,108,74,0.007,0.064,1.2,0.006
20180116,101,서북권,111201,마포구,116,86,0.004,0.075,1.5,0.007
20180116,101,서북권,111191,서대문구,137,75,0.005,0.072,1.3,0.005
20180116,101,서북권,111181,은평구,107,81,0.006,0.089,1.2,0.006
20180116,100,도심권,111131,용산구,100,88,0.003,0.065,0.8,0.007
20180116,100,도심권,111123,종로구,97,74,0.004,0.074,1.5,0.008
20180116,100,도심권,111121,중구,99,76,0.004,0.074,1.4,0.007
20180117,102,동북권,111311,노원구,106,79,0.009,0.054,1,0.003
20180117,104,동남권,111274,강동구,119,96,0.005,0.06,1,0.006
20180117,104,동남권,111273,송파구,123,89,0.006,0.057,1,0.006
20180117,104,동남권,111262,서초구,129,92,0.005,0.052,0.9,0.007
20180117,104,동남권,111261,강남구,100,89,0.004,0.06,0.9,0.008
20180117,103,서남권,111301,양천구,98,90,0.004,0.055,1,0.006
20180117,103,서남권,111281,금천구,110,89,0.007,0.062,1.1,0.006
20180117,103,서남권,111251,관악구,108,102,0.006,0.062,0.9,0.008
20180117,103,서남권,111241,동작구,115,106,0.009,0.063,1,0.006
20180117,103,서남권,111231,영등포구,121,101,0.005,0.048,0.7,0.008
20180117,103,서남권,111221,구로구,124,95,0.004,0.039,0.8,0.008
20180117,103,서남권,111212,강서구,99,84,0.009,0.054,0.9,0.005
20180117,102,동북권,111291,강북구,101,69,0.016,0.049,0.8,0.008
20180117,102,동북권,111171,도봉구,113,81,0.015,0.05,1,0.006
20180117,102,동북권,111161,성북구,109,90,0.009,0.049,0.8,0.007
20180117,102,동북권,111152,동대문구,126,78,0.008,0.058,0.7,0.008
20180117,102,동북권,111151,중랑구,116,89,0.008,0.055,0.8,0.007
20180117,102,동북권,111142,성동구,114,94,0.004,0.051,0.7,0.008
20180117,102,동북권,111141,광진구,119,86,0.005,0.066,1,0.005
20180117,101,서북권,111201,마포구,122,93,0.005,0.06,1.2,0.006
20180117,101,서북권,111191,서대문구,134,77,0.008,0.057,1.1,0.004
20180117,101,서북권,111181,은평구,102,86,0.012,0.068,1.1,0.005
20180117,100,도심권,111131,용산구,111,95,0.005,0.053,0.6,0.007
20180117,100,도심권,111123,종로구,99,78,0.009,0.057,1.1,0.008
20180117,100,도심권,111121,중구,96,78,0.008,0.058,1,0.006
20180118,101,서북권,111181,은평구,94,65,0.015,0.055,0.9,0.005
20180118,104,동남권,111274,강동구,94,65,0.013,0.044,0.8,0.005
20180118,104,동남권,111273,송파구,99,57,0.015,0.037,0.7,0.005
20180118,104,동남권,111262,서초구,100,64,0.012,0.034,0.7,0.007
20180118,104,동남권,111261,강남구,75,60,0.01,0.04,0.8,0.007
20180118,103,서남권,111301,양천구,77,60,0.01,0.041,0.8,0.006
20180118,103,서남권,111281,금천구,82,58,0.013,0.041,0.7,0.005
20180118,103,서남권,111251,관악구,75,63,0.013,0.039,0.6,0.008
20180118,103,서남권,111241,동작구,82,66,0.018,0.039,0.7,0.005
20180118,103,서남권,111231,영등포구,95,66,0.009,0.038,0.6,0.008
20180118,103,서남권,111221,구로구,94,65,0.009,0.029,0.8,0.008
20180118,103,서남권,111212,강서구,77,61,0.014,0.042,0.8,0.005
20180118,100,도심권,111131,용산구,85,66,0.011,0.04,0.5,0.006
20180118,100,도심권,111121,중구,78,56,0.016,0.039,0.8,0.005
20180118,100,도심권,111123,종로구,80,56,0.014,0.04,0.9,0.007
20180118,102,동북권,111311,노원구,84,54,0.019,0.037,0.8,0.007
20180118,102,동북권,111291,강북구,85,50,0.026,0.029,0.7,0.006
20180118,102,동북권,111171,도봉구,94,59,0.024,0.033,0.7,0.004
20180118,102,동북권,111161,성북구,88,60,0.015,0.036,0.6,0.006
20180118,102,동북권,111152,동대문구,98,54,0.015,0.04,0.6,0.007
20180118,102,동북권,111151,중랑구,98,62,0.013,0.042,0.8,0.006
20180118,102,동북권,111142,성동구,90,61,0.01,0.036,0.5,0.006
20180118,102,동북권,111141,광진구,88,55,0.016,0.043,0.8,0.004
20180118,101,서북권,111201,마포구,92,63,0.011,0.041,0.8,0.006
20180118,101,서북권,111191,서대문구,100,58,0.013,0.04,0.9,0.003
20180119,102,동북권,111311,노원구,57,27,0.023,0.031,0.7,0.007
20180119,104,동남권,111274,강동구,70,34,0.015,0.041,0.7,0.006
20180119,104,동남권,111273,송파구,76,29,0.017,0.034,0.5,0.006
20180119,104,동남권,111262,서초구,65,30,0.014,0.033,0.5,0.006
20180119,104,동남권,111261,강남구,48,30,0.01,0.041,0.6,0.006
20180119,103,서남권,111301,양천구,50,27,0.011,0.04,0.7,0.005
20180119,103,서남권,111281,금천구,56,30,0.016,0.04,0.6,0.005
20180119,103,서남권,111251,관악구,53,31,0.015,0.04,0.5,0.008
20180119,103,서남권,111241,동작구,57,30,0.017,0.039,0.6,0.005
20180119,103,서남권,111231,영등포구,67,31,0.012,0.035,0.6,0.007
20180119,103,서남권,111221,구로구,66,32,0.01,0.028,0.7,0.007
20180119,103,서남권,111212,강서구,52,30,0.015,0.042,0.6,0.005
20180119,102,동북권,111291,강북구,52,23,0.027,0.028,0.6,0.005
20180119,102,동북권,111171,도봉구,62,27,0.021,0.034,0.7,0.005
20180119,102,동북권,111161,성북구,60,26,0.016,0.036,0.5,0.006
20180119,102,동북권,111152,동대문구,65,25,0.016,0.042,0.6,0.007
20180119,102,동북권,111151,중랑구,67,30,0.017,0.034,0.7,0.006
20180119,102,동북권,111142,성동구,64,28,0.012,0.034,0.4,0.006
20180119,102,동북권,111141,광진구,61,30,0.018,0.038,0.7,0.004
20180119,101,서북권,111201,마포구,56,29,0.015,0.037,0.7,0.005
20180119,101,서북권,111191,서대문구,65,27,0.015,0.037,0.7,0.003
20180119,101,서북권,111181,은평구,59,28,0.021,0.044,0.7,0.004
20180119,100,도심권,111131,용산구,53,27,0.013,0.037,0.4,0.005
20180119,100,도심권,111123,종로구,51,28,0.016,0.038,0.7,0.007
20180119,100,도심권,111121,중구,49,26,0.018,0.035,0.6,0.004
20180120,100,도심권,111121,중구,85,56,0.015,0.047,0.9,0.006
20180120,104,동남권,111274,강동구,106,63,0.012,0.051,1,0.006
20180120,104,동남권,111273,송파구,120,64,0.014,0.043,0.9,0.007
20180120,104,동남권,111262,서초구,116,66,0.014,0.04,0.8,0.008
20180120,104,동남권,111261,강남구,81,58,0.009,0.048,0.9,0.008
20180120,103,서남권,111301,양천구,93,66,0.011,0.045,0.9,0.008
20180120,103,서남권,111281,금천구,100,66,0.012,0.049,0.9,0.007
20180120,103,서남권,111251,관악구,92,71,0.013,0.048,0.8,0.009
20180120,103,서남권,111241,동작구,101,74,0.015,0.048,0.9,0.007
20180120,103,서남권,111231,영등포구,117,69,0.012,0.04,0.7,0.011
20180120,103,서남권,111221,구로구,112,71,0.01,0.031,1,0.01
20180120,103,서남권,111212,강서구,100,68,0.015,0.047,0.9,0.007
20180120,102,동북권,111311,노원구,89,53,0.015,0.048,1,0.008
20180120,102,동북권,111291,강북구,96,52,0.018,0.051,0.9,0.007
20180120,102,동북권,111171,도봉구,106,61,0.017,0.049,1.1,0.006
20180120,102,동북권,111161,성북구,103,65,0.014,0.049,0.9,0.008
20180120,102,동북권,111152,동대문구,110,56,0.012,0.056,0.7,0.009
20180120,102,동북권,111151,중랑구,109,63,0.012,0.051,1,0.007
20180120,102,동북권,111142,성동구,104,62,0.01,0.042,0.5,0.007
20180120,102,동북권,111141,광진구,101,57,0.014,0.051,1.1,0.005
20180120,101,서북권,111201,마포구,101,65,0.013,0.047,0.9,0.007
20180120,101,서북권,111191,서대문구,116,62,0.013,0.047,1.1,0.004
20180120,101,서북권,111181,은평구,107,65,0.017,0.061,1,0.006
20180120,100,도심권,111131,용산구,93,65,0.012,0.046,0.6,0.007
20180120,100,도심권,111123,종로구,86,56,0.013,0.053,1.1,0.009
20180121,101,서북권,111191,서대문구,62,32,0.013,0.038,0.9,0.003
20180121,104,동남권,111274,강동구,78,44,0.013,0.04,0.8,0.005
20180121,104,동남권,111273,송파구,84,38,0.015,0.033,0.6,0.004
20180121,104,동남권,111262,서초구,79,41,0.008,0.039,0.7,0.006
20180121,104,동남권,111261,강남구,53,38,0.009,0.041,0.7,0.006
20180121,103,서남권,111301,양천구,54,35,0.01,0.039,0.8,0.005
20180121,103,서남권,111281,금천구,66,42,0.008,0.048,0.8,0.005
20180121,103,서남권,111251,관악구,58,43,0.009,0.045,0.6,0.007
20180121,103,서남권,111241,동작구,68,46,0.009,0.049,0.8,0.004
20180121,103,서남권,111231,영등포구,68,37,0.01,0.035,0.6,0.006
20180121,103,서남권,111221,구로구,70,41,0.008,0.029,0.8,0.007
20180121,103,서남권,111212,강서구,57,35,0.013,0.039,0.7,0.003
20180121,102,동북권,111311,노원구,58,32,0.018,0.033,0.7,0.007
20180121,102,동북권,111291,강북구,48,23,0.023,0.028,0.6,0.004
20180121,102,동북권,111171,도봉구,64,30,0.019,0.033,0.7,0.006
20180121,102,동북권,111161,성북구,57,30,0.012,0.038,0.6,0.005
20180121,102,동북권,111152,동대문구,66,30,0.013,0.043,0.6,0.007
20180121,102,동북권,111151,중랑구,67,33,0.017,0.031,0.6,0.006
20180121,102,동북권,111142,성동구,64,34,0.009,0.036,0.3,0.005
20180121,102,동북권,111141,광진구,65,36,0.015,0.039,0.6,0.004
20180121,101,서북권,111201,마포구,60,38,0.013,0.039,0.8,0.005
20180121,101,서북권,111181,은평구,51,27,0.018,0.045,0.7,0.004
20180121,100,도심권,111131,용산구,56,35,0.01,0.038,0.5,0.005
20180121,100,도심권,111123,종로구,52,33,0.014,0.039,0.7,0.006
20180121,100,도심권,111121,중구,54,35,0.012,0.039,0.7,0.004
20180122,100,도심권,111123,종로구,38,21,0.005,0.05,0.8,0.006
20180122,104,동남권,111274,강동구,55,27,0.004,0.048,0.7,0.005
20180122,104,동남권,111273,송파구,63,29,0.005,0.042,0.8,0.006
20180122,104,동남권,111262,서초구,58,27,0.004,0.044,0.7,0.006
20180122,104,동남권,111261,강남구,38,28,0.003,0.05,0.7,0.006
20180122,103,서남권,111301,양천구,41,24,0.003,0.049,0.9,0.005
20180122,103,서남권,111281,금천구,42,25,0.005,0.055,0.8,0.006
20180122,103,서남권,111251,관악구,41,25,0.005,0.055,0.7,0.007
20180122,103,서남권,111241,동작구,47,26,0.007,0.053,0.8,0.005
20180122,103,서남권,111231,영등포구,50,24,0.005,0.042,0.6,0.007
20180122,103,서남권,111221,구로구,51,26,0.004,0.033,0.9,0.007
20180122,103,서남권,111212,강서구,46,27,0.005,0.053,0.7,0.004
20180122,102,동북권,111311,노원구,46,23,0.004,0.048,0.8,0.007
20180122,102,동북권,111291,강북구,38,18,0.007,0.047,0.7,0.005
20180122,102,동북권,111171,도봉구,49,22,0.008,0.044,0.7,0.005
20180122,102,동북권,111161,성북구,51,26,0.007,0.046,0.7,0.006
20180122,102,동북권,111152,동대문구,53,23,0.005,0.056,0.6,0.007
20180122,102,동북권,111151,중랑구,55,25,0.006,0.044,0.7,0.006
20180122,102,동북권,111142,성동구,51,26,0.003,0.042,0.2,0.006
20180122,102,동북권,111141,광진구,48,28,0.005,0.048,0.7,0.004
20180122,101,서북권,111201,마포구,44,24,0.004,0.05,0.8,0.005
20180122,100,도심권,111121,중구,38,21,0.003,0.05,0.8,0.004
20180122,101,서북권,111191,서대문구,45,19,0.008,0.045,0.8,0.002
20180122,101,서북권,111181,은평구,42,20,0.011,0.058,0.7,0.004
20180122,100,도심권,111131,용산구,43,24,0.004,0.047,0.5,0.005
20180123,100,도심권,111121,중구,20,11,0.029,0.013,0.4,0.003
20180123,104,동남권,111274,강동구,25,13,0.028,0.015,0.4,0.004
20180123,104,동남권,111273,송파구,26,11,0.029,0.013,0.2,0.005
20180123,104,동남권,111262,서초구,26,14,0.025,0.013,0.3,0.005
20180123,104,동남권,111261,강남구,19,12,0.018,0.015,0.3,0.005
20180123,103,서남권,111301,양천구,21,11,0.022,0.016,0.4,0.003
20180123,103,서남권,111281,금천구,24,12,0.026,0.019,0.3,0.004
20180123,103,서남권,111251,관악구,22,12,0.024,0.017,0.2,0.006
20180123,103,서남권,111241,동작구,25,11,0.025,0.016,0.3,0.003
20180123,103,서남권,111231,영등포구,27,14,0.02,0.019,0.5,0.006
20180123,103,서남권,111221,구로구,27,14,0.018,0.011,0.4,0.006
20180123,103,서남권,111212,강서구,21,12,0.028,0.014,0.3,0.003
20180123,102,동북권,111311,노원구,24,11,0.032,0.011,0.3,0.005
20180123,102,동북권,111291,강북구,18,8,0.037,0.007,0.3,0.004
20180123,102,동북권,111171,도봉구,23,10,0.029,0.008,0.3,0.002
20180123,102,동북권,111161,성북구,27,12,0.027,0.013,0.2,0.005
20180123,102,동북권,111152,동대문구,27,12,0.03,0.015,0.4,0.005
20180123,102,동북권,111151,중랑구,29,14,0.025,0.014,0.4,0.006
20180123,102,동북권,111142,성동구,24,11,0.021,0.013,0.3,0.004
20180123,102,동북권,111141,광진구,25,13,0.029,0.015,0.3,0.002
20180123,101,서북권,111201,마포구,24,13,0.027,0.014,0.4,0.004
20180123,101,서북권,111191,서대문구,24,11,0.025,0.015,0.5,0.002
20180123,101,서북권,111181,은평구,27,12,0.031,0.02,0.4,0.004
20180123,100,도심권,111131,용산구,22,12,0.024,0.015,0.2,0.004
20180123,100,도심권,111123,종로구,21,12,0.027,0.015,0.4,0.005
20180124,100,도심권,111121,중구,25,10,0.029,0.013,0.3,0.004
20180124,104,동남권,111274,강동구,32,11,0.026,0.017,0.4,0.005
20180124,104,동남권,111273,송파구,33,9,0.028,0.014,0.3,0.004
20180124,104,동남권,111262,서초구,33,12,0.024,0.015,0.3,0.005
20180124,104,동남권,111261,강남구,22,10,0.017,0.016,0.3,0.005
20180124,103,서남권,111301,양천구,26,9,0.022,0.016,0.4,0.003
20180124,103,서남권,111281,금천구,28,10,0.026,0.019,0.3,0.004
20180124,103,서남권,111251,관악구,24,9,0.023,0.018,0.3,0.007
20180124,103,서남권,111241,동작구,30,9,0.024,0.015,0.3,0.003
20180124,103,서남권,111231,영등포구,33,13,0.019,0.02,0.5,0.007
20180124,103,서남권,111221,구로구,34,15,0.018,0.011,0.4,0.006
20180124,103,서남권,111212,강서구,24,11,0.028,0.013,0.3,0.003
20180124,102,동북권,111311,노원구,29,10,0.029,0.013,0.4,0.005
20180124,102,동북권,111291,강북구,25,7,0.033,0.008,0.3,0.004
20180124,102,동북권,111171,도봉구,33,10,0.023,0.009,0.4,0.004
20180124,102,동북권,111161,성북구,32,11,0.026,0.014,0.3,0.006
20180124,102,동북권,111152,동대문구,29,10,0.027,0.015,0.4,0.006
20180124,102,동북권,111151,중랑구,33,11,0.023,0.015,0.4,0.006
20180124,102,동북권,111142,성동구,33,10,0.023,0.011,0.4,0.004
20180124,102,동북권,111141,광진구,29,9,0.027,0.016,0.4,0.004
20180124,101,서북권,111201,마포구,27,12,0.026,0.014,0.4,0.005
20180124,101,서북권,111191,서대문구,33,10,0.025,0.016,0.6,0.003
20180124,101,서북권,111181,은평구,38,12,0.029,0.024,0.4,0.005
20180124,100,도심권,111131,용산구,28,10,0.023,0.016,0.2,0.004
20180124,100,도심권,111123,종로구,26,10,0.027,0.015,0.4,0.006
20180125,102,동북권,111291,강북구,20,8,0.033,0.009,0.3,0.004
20180125,104,동남권,111274,강동구,26,13,0.024,0.02,0.4,0.005
20180125,104,동남권,111273,송파구,25,11,0.027,0.015,0.3,0.004
20180125,104,동남권,111262,서초구,27,13,0.022,0.017,0.4,0.005
20180125,104,동남권,111261,강남구,18,12,0.016,0.019,0.4,0.005
20180125,103,서남권,111301,양천구,21,11,0.021,0.017,0.4,0.003
20180125,103,서남권,111281,금천구,24,12,0.024,0.022,0.4,0.004
20180125,103,서남권,111251,관악구,21,11,0.021,0.022,0.3,0.007
20180125,103,서남권,111241,동작구,26,12,0.022,0.019,0.4,0.003
20180125,103,서남권,111231,영등포구,27,14,0.016,0.023,0.6,0.006
20180125,103,서남권,111221,구로구,26,14,0.017,0.013,0.5,0.005
20180125,103,서남권,111212,강서구,22,12,0.028,0.015,0.3,0.003
20180125,102,동북권,111311,노원구,25,12,0.029,0.013,0.4,0.005
20180125,102,동북권,111171,도봉구,25,11,0.023,0.009,0.5,0.007
20180125,102,동북권,111161,성북구,25,12,0.025,0.016,0.3,0.006
20180125,102,동북권,111152,동대문구,21,11,0.023,0.016,0.4,0.006
20180125,102,동북권,111151,중랑구,22,11,0.021,0.02,0.5,0.006
20180125,102,동북권,111142,성동구,25,11,0.021,0.015,0.4,0.004
20180125,102,동북권,111141,광진구,24,11,0.026,0.018,0.4,0.005
20180125,101,서북권,111201,마포구,24,14,0.024,0.015,0.4,0.005
20180125,101,서북권,111191,서대문구,25,11,0.024,0.018,0.7,0.003
20180125,101,서북권,111181,은평구,27,13,0.029,0.024,0.5,0.004
20180125,100,도심권,111131,용산구,24,11,0.021,0.019,0.3,0.004
20180125,100,도심권,111123,종로구,22,12,0.026,0.017,0.4,0.006
20180125,100,도심권,111121,중구,21,12,0.028,0.014,0.4,0.004
20180126,102,동북권,111311,노원구,34,20,0.026,0.016,0.4,0.006
20180126,104,동남권,111274,강동구,35,22,0.021,0.023,0.5,0.005
20180126,104,동남권,111273,송파구,34,19,0.024,0.018,0.3,0.005
20180126,104,동남권,111262,서초구,36,21,0.021,0.019,0.4,0.006
20180126,104,동남권,111261,강남구,24,20,0.015,0.022,0.4,0.006
20180126,103,서남권,111301,양천구,29,19,0.018,0.021,0.5,0.004
20180126,103,서남권,111281,금천구,32,20,0.022,0.024,0.5,0.005
20180126,103,서남권,111251,관악구,30,21,0.02,0.024,0.4,0.007
20180126,103,서남권,111241,동작구,35,20,0.021,0.021,0.4,0.004
20180126,103,서남권,111231,영등포구,36,21,0.016,0.024,0.6,0.007
20180126,103,서남권,111221,구로구,37,22,0.016,0.014,0.5,0.006
20180126,103,서남권,111212,강서구,32,17,0.025,0.018,0.4,0.004
20180126,102,동북권,111291,강북구,30,15,0.031,0.011,0.4,0.005
20180126,102,동북권,111171,도봉구,33,19,0.022,0.012,0.5,0.006
20180126,102,동북권,111161,성북구,32,19,0.024,0.018,0.4,0.006
20180126,102,동북권,111152,동대문구,29,18,0.021,0.019,0.5,0.006
20180126,102,동북권,111151,중랑구,29,17,0.019,0.024,0.5,0.006
20180126,102,동북권,111142,성동구,32,20,0.02,0.016,0.4,0.005
20180126,102,동북권,111141,광진구,32,18,0.024,0.021,0.5,0.006
20180126,101,서북권,111201,마포구,34,23,0.024,0.016,0.5,0.005
20180126,101,서북권,111191,서대문구,34,18,0.023,0.021,0.7,0.003
20180126,101,서북권,111181,은평구,36,21,0.028,0.025,0.5,0.005
20180126,100,도심권,111131,용산구,30,17,0.02,0.021,0.3,0.005
20180126,100,도심권,111123,종로구,28,18,0.024,0.019,0.5,0.006
20180126,100,도심권,111121,중구,28,18,0.027,0.016,0.4,0.004
20180127,100,도심권,111131,용산구,38,22,0.008,0.039,0.4,0.004
20180127,104,동남권,111274,강동구,50,33,0.008,0.044,0.7,0.005
